index,season no.,episode no.,episode name,name,line
4315,6,8,"Analyze Piss","Pissmaster's Daughter","You still sound like you're gonna do something bad. Just promise you won't, okay?"
4316,6,8,"Analyze Piss","Rick","Okay, yeah. Promise."
4317,6,8,"Analyze Piss","Pissmaster's Daughter","Love you, Dad. (walks away. Rick closes the door)"
4318,6,8,"Analyze Piss","Rick","(sighs) Fuck. (he sits down on the couch, and finds a note on the table)"
4319,6,8,"Analyze Piss","Pissmaster","Well, this is it. I'm killing myself, because of Jerry Smith. The Earth man. FlamingoDad. Seeing them all cheer as I got my ass whipped made me realize... people just wanna see me fail. All I've ever wanted to do is prove them wrong."
4320,6,8,"Analyze Piss","Woman","(screams) Help!"
4321,6,8,"Analyze Piss","Woman","Wait! Who are you?"
4322,6,8,"Analyze Piss","Rick","Pissmaster. M-M-Make, make sure you tell everybody Pissmaster saved you. Those were heat-seeking pissiles by the way. Not just missile."
4323,6,8,"Analyze Piss","Woman","Oh, ugh, okay."
4324,6,8,"Analyze Piss","News Cameraman","Yo! Pissmaster! You saving that cat to make people forget you suck?"
4325,6,8,"Analyze Piss","Rick","Nope, just saving it to save it."
4326,6,8,"Analyze Piss","News Cameraman","Okay, we got nothing."
4327,6,8,"Analyze Piss","Random Guy","Look, it's Pissmaster!"
4328,6,8,"Analyze Piss","Rick","Dr. Wong, what's up?"
4329,6,8,"Analyze Piss","Dr. Wong","Rick, you're late for your session."
4330,6,8,"Analyze Piss","Rick","Cancel it. Bill me. I'm good."
4331,6,8,"Analyze Piss","Dr. Wong","You're good?"
4332,6,8,"Analyze Piss","Rick","Yeah, see, I put on the suit of my enemy and I fucking love it. Now I'm gonna make a giant bomb, plant it in a city, and then have his suit auto-pilot the bomb into space. Boom. Everyone will think Pissmaster sacrificed himself. He dies a hero, I get a win I'd otherwise never get myself, nice wet bow on top."
4333,6,8,"Analyze Piss","Dr. Wong","I'm tempted to second guess a lot of that, but I think you might be nailing it."
4334,6,8,"Analyze Piss","Rick","What?"
4335,6,8,"Analyze Piss","Dr. Wong","If it's free and fun, do it. It sounds healthy."
4336,6,8,"Analyze Piss","Rick","Oh, that wasn't my goal, but good to know. Shit, gotta go."
4337,6,8,"Analyze Piss","Alien #1","No, exactly. And the slave planet thing, I hear he broke their chains with pure urine, so..."
4338,6,8,"Analyze Piss","Jerry","Hey, guys, sorry I'm late, lot of traffic on the orbway."
4339,6,8,"Analyze Piss","Alien #2","Take a seat, Jerry. We were just discussing Pissmaster's honorable rise."
4340,6,8,"Analyze Piss","Jerry","I mean, who cares, right?"
4341,6,8,"Analyze Piss","Alien","#1: Uh, people are talking about him. He's becoming likable. Good, even."
4342,6,8,"Analyze Piss","Jerry","But... he's Pissmaster."
4343,6,8,"Analyze Piss","Alien #3","People change, Jerry. Everyone loves a comeback story. (all muttering to each other)"
4344,6,8,"Analyze Piss","Alien #1","All in favor of offering orbship to Eugene Michael Piss, aka Pissmaster?"
4345,6,8,"Analyze Piss","Everyone","Orb-yes."
4346,6,8,"Analyze Piss","Alien #1","All those opposed?"
4347,6,8,"Analyze Piss","Jerry","Obviously orb-no."
4348,6,8,"Analyze Piss","Alien #1","The orbship has spoken. You know what, Jerry? I think this is a good test for you. If you can't let go of your pettiness enough to recruit Pissmaster, maybe you don't deserve your orb. And, Jerry... don't come back without him."
4349,6,8,"Analyze Piss","News Reporter","Absolute chaos! No one knows who planted the bomb, but one thing is clear: Orphan Island, a city populated entirely by orphans, now sits on the brink of doom. The Orphan Island bomb squad is trying to dismantle it as we speak."
4350,6,8,"Analyze Piss","Eight year old","I can't stress enough, I'm eight years old, I have no idea what I'm doing!"
4351,6,8,"Analyze Piss","Another kid","Look! It's Pissmaster!"
4352,6,8,"Analyze Piss","Rick","Oh, no! There's no time to dismantle it! Come on, it's not safe here. (creates a piss slide, and they slide down it) Pisspop? Pisspop? Pisspop? (flies down to Jerry"
4353,6,8,"Analyze Piss","Jerry","Pissmaster."
4354,6,8,"Analyze Piss","Rick","Jerry, what are you doing here?"
4355,6,8,"Analyze Piss","Jerry","(sighs) Eugene Michael Piss, by decree of the Andromeda strain, our great council presents you with this orb, which you have to take."
4356,6,8,"Analyze Piss","Rick","Fuck off, Jerry, I'm in the middle of something."
4357,6,8,"Analyze Piss","Jerry","Excuse me? Hey, this is the greatest honor you could ever be given."
4358,6,8,"Analyze Piss","Rick","I don't want it! (starts flying)"
4359,6,8,"Analyze Piss","Jerry","Well, you have to take it."
4360,6,8,"Analyze Piss","Rick","Jesus Christ, get the fuck out of here! (flies away)"
4361,6,8,"Analyze Piss","Kid","He's flying it into space! He's gonna sacrifice himself!"
4362,6,8,"Analyze Piss","Jerry","Get back here, you ungrateful shit!"
4363,6,8,"Analyze Piss","Rick","What is your problem?! You're screwing up my hero death!"
4364,6,8,"Analyze Piss","Jerry","Good!"
4365,6,8,"Analyze Piss","Kid","FlamingoDad wants us to blow up?! When did he become a shitheel?"
4366,6,8,"Analyze Piss","Other kid","Life comes at you fast."
4367,6,8,"Analyze Piss","Summer","Jesus, Dad! People are filming!"
4368,6,8,"Analyze Piss","Morty","Yeah, maybe dial it back?"
4369,6,8,"Analyze Piss","Jerry","(gasps) Rick?"
4370,6,8,"Analyze Piss","Rick","PissSuit! Auto-pilot the payload!"
4371,6,8,"Analyze Piss","PISS A.I.","Confirmed."
4372,6,8,"Analyze Piss","Pissmaster's Daughter","(watching) That's my fucking dad."
4373,6,8,"Analyze Piss","Beth","Jerry?!"
4374,6,8,"Analyze Piss","Summer","Dad?! Are you okay?"
4375,6,8,"Analyze Piss","Jerry","Your father is the fucking Pissmaster!"
4376,6,8,"Analyze Piss","Morty","Um..."
4377,6,8,"Analyze Piss","Summer","Grandpa? What the hell?"
4378,6,8,"Analyze Piss","Blagnar the Eternal","Jerry, what is this? People are saying you turned shitheel?"
4379,6,8,"Analyze Piss","Jerry","Well, apparently my father-in-law is Pissmaster, so why don't you ask him?"
4380,6,8,"Analyze Piss","Blagnar the Eternal","(sighs) This family, man. Look, I don't know what kinda weird shit you two are pulling, but it's completely unstickworthy. We're done here."
4381,6,8,"Analyze Piss","Jerry","But I didn't know! I-I'm a good guy. I-I made you all famous!"
4382,6,8,"Analyze Piss","Blagnar the Eternal","I'm 1,000 years old. You know how many 'Flamingo Dads' I've seen? Don't orb us. (flies away)"
4383,6,8,"Analyze Piss","Jerry","I don't get it. You... You were Pissmaster the whole time?"
4384,6,8,"Analyze Piss","Rick","Obviously not, Jerry. I put the suit on once Pissmaster killed- Uh, when... when you made him- Uh, yeah. I-I've always been Pissmaster."
4385,6,8,"Analyze Piss","Summer","But that would mean you let my dad beat you up just so he could, like, feel more confident? Wow."
4386,6,8,"Analyze Piss","Morty","Damn, Rick."
4387,6,8,"Analyze Piss","Beth","Yeah, that's amazing."
4388,6,8,"Analyze Piss","Jerry","Hold on, Wh... Everyone's just accepting this? Wait. Wasn't Pissmaster an alien?"
4389,6,8,"Analyze Piss","Summer","He obviously avatar'd it."
4390,6,8,"Analyze Piss","Morty","Probably a robot."
4391,6,8,"Analyze Piss","Jerry","But why? Why would Rick even prop me up like that?"
4392,6,8,"Analyze Piss","Beth","Jesus, Jerry. Rick did something nice for once, okay? He's obviously trying to change."
4393,6,8,"Analyze Piss","Mitsubishi Ship","You are no longer worthy of Mitsubishi."
4394,6,8,"Analyze Piss","Beth","Proud of you, Dad, or should I say: Pissmaster."
4395,6,8,"Analyze Piss","Summer","Yeah, Grandpa, sorry I yelled at you."
4396,6,8,"Analyze Piss","Jerry","And I guess I'm sorry for trying to stop you from killing yourself with a nuclear bomb. I just... really liked having an orb."
4397,6,8,"Analyze Piss","Rick","Eh. Don't sweat it, Jer. Piss under the bridge."
4398,6,8,"Analyze Piss","Morty","Man, I guess the therapy worked, huh? Opening up, doing all that just to make my dad feel good. That's pretty great of you, Rick."
4399,6,8,"Analyze Piss","Rick","Yeah... that's right, Morty. (Morty starts walking away) That's right. Wait, Morty. You have to promise not to tell anyone, but your dad made Pissmaster kill himself."
4400,6,8,"Analyze Piss","Morty","Oh, man, what?!"
4401,6,8,"Analyze Piss","Rick","Yeah, I mean, I found him dead and I-I put on his suit, but look at this... he literally blames your dad. (gives Morty the note)"
4402,6,8,"Analyze Piss","Morty","Holy shit. Wait, you kept the suicide note? That's so messed up!"
4403,6,8,"Analyze Piss","Rick","I know, I mean, I had to tell someone, Morty. I couldn't just sit on that."
4404,6,8,"Analyze Piss","Morty","And you expect me to? (runs in the house)"
4405,6,8,"Analyze Piss","Rick","Morty, no! What are you doing?!"
4406,6,8,"Analyze Piss","Jerry","What the hell?! He killed himself?"
4407,6,8,"Analyze Piss","Beth","Jesus, Dad, you should've told us! Especially if Jerry murdered him!"
4408,6,8,"Analyze Piss","Jerry","Wait, don't say that. I-I didn't murder!"
4409,6,8,"Analyze Piss","Rick","Hey, I... I thought it was pretty cool that I withheld that information."
4410,6,8,"Analyze Piss","Morty","But you didn't withhold it! You're walking around with the note!"
4411,6,8,"Analyze Piss","Summer","Yeah, Grandpa, you gotta, like, keep it in your heart as a great sacrifice. That's the cool move."
4412,6,8,"Analyze Piss","Jerry","I mean, how am I the bad guy? He sprayed piss on us! You-you all cheered me on!"
4413,6,8,"Analyze Piss","Beth","Don't drag us into this."
4414,6,8,"Analyze Piss","Summer","A man is dead, Dad."
4415,6,8,"Analyze Piss","Rick","Again, wasn't gonna say it, but I told you this would happen."
4416,6,8,"Analyze Piss","Beth","Get off your high horse."
4417,6,8,"Analyze Piss","Morty","Dr. Wong would be so proud."
4418,6,8,"Analyze Piss","Rick","Go ahead and boo. I was breathing piss, you think I care?"
4419,6,8,"Analyze Piss","Jerry","Is this what it's like to trend? This is a nightmare! I should've just let him pee on my daughter!"
4420,6,8,"Analyze Piss","Summer","Ew! What the hell, Dad?"
4421,6,8,"Analyze Piss","Blagnar the Eternal","How about Jack Miller, aka CarJack? He lifted a car off a stranger."
4422,6,8,"Analyze Piss","Alien #1","Eh."
4423,6,8,"Analyze Piss","Alien #2","I guess."
4424,6,8,"Analyze Piss","Alien #3","Next."
4425,6,8,"Analyze Piss","Alien #4","Orb-no."
4426,6,8,"Analyze Piss","Blagnar the Eternal","We have to be realistic about who we can get."
4427,6,8,"Analyze Piss","Alien #1","I have a pitch."
4428,6,8,"Analyze Piss","Blagnar the Eternal","We're not gonna add Scarlett Johansson. Next up: Mr. Nimbus, lord of the oceans."
4429,6,8,"Analyze Piss","Alien #1","Wow."
4430,6,8,"Analyze Piss","Alien #2","The police?"
4431,6,8,"Analyze Piss","Alien #3","Orb-yes."
4432,6,8,"Analyze Piss","Alien #4","Ohhh. Guys, I already checked. His reps say he's really busy right now."
4433,6,8,"Analyze Piss","Alien #1","He just doesn't wanna do it."
4434,6,8,"Analyze Piss","Alien #2","Everyone says that."
4435,6,8,"Analyze Piss","Blagnar the Eternal","Oh, and we're not busy?"
4436,6,9,"A Rick in King Mortur's Mort","Morty","You're gonna
spoil your appetite."
4437,6,9,"A Rick in King Mortur's Mort","Helios","What a wonderful thing
to say!"
4438,6,9,"A Rick in King Mortur's Mort","Both","Hmm..."
4439,6,9,"A Rick in King Mortur's Mort","Rick","Oh, God.
Morty, don't take the sword."
4440,6,9,"A Rick in King Mortur's Mort","Knights","No!
I'm taking the sword."
4441,6,9,"A Rick in King Mortur's Mort","Together","♪ Sir Mortaniel,
face so bright ♪"
4442,6,9,"A Rick in King Mortur's Mort","Together","All hail King Mortaniel!"
4443,6,9,"A Rick in King Mortur's Mort","Together","Yes."
4444,6,9,"A Rick in King Mortur's Mort","Beth","You do mean that,
like, symbolically, right?"
4445,6,9,"A Rick in King Mortur's Mort","Together","Gaaah!
You want it?"
4446,6,9,"A Rick in King Mortur's Mort","Lithdor","If the Sons of
the Moon can attack the sun,"
4447,6,9,"A Rick in King Mortur's Mort","Marquis of Mars","What the fuck?"
4448,6,9,"A Rick in King Mortur's Mort","Earl of Earth","After it! Ahhhh!"
4449,6,9,"A Rick in King Mortur's Mort","Phosphorant","Yeah, that's the point."
4450,6,9,"A Rick in King Mortur's Mort","Fairenheat","Well, you do that,
that would compete with heroin."
4451,6,9,"A Rick in King Mortur's Mort","Rick","[ Thinking ] Morty?
Morty, don't answer out loud."
4452,6,9,"A Rick in King Mortur's Mort","Morty","[ Thinking ] Run? You
couldn't have just said that?!"
4453,6,9,"A Rick in King Mortur's Mort","Both","Whoooooaaa!"
4454,6,9,"A Rick in King Mortur's Mort","Fairenheat","And that's when
King Morty and Rick"
4455,6,9,"A Rick in King Mortur's Mort","Both","Morty the Molten!"
4456,6,10,"Ricktional Mortpoon's Rickmas Mortcation","- FAMILY","No f*cking way."
4457,6,10,"Ricktional Mortpoon's Rickmas Mortcation","RICK","Morty, wait,"
4458,6,10,"Ricktional Mortpoon's Rickmas Mortcation","MORTY","Let me out."
4459,6,10,"Ricktional Mortpoon's Rickmas Mortcation","- COMPUTER VOICE","Security breach."
4460,6,10,"Ricktional Mortpoon's Rickmas Mortcation","- RICK","What the hell?"
4461,6,10,"Ricktional Mortpoon's Rickmas Mortcation","ALL","Ooooh!"
4462,6,10,"Ricktional Mortpoon's Rickmas Mortcation","ALL","Aww!"
4463,6,10,"Ricktional Mortpoon's Rickmas Mortcation","MAN","Approaching the"
4464,7,1,"How Poopy Got His Poop Back","AI VOICE","Assembling body."
4465,7,1,"How Poopy Got His Poop Back","JERRY","He's in the living room, Rick."
4466,7,1,"How Poopy Got His Poop Back","MR. POOPYBUTTHOLE","Appreciate you guys taking me out."
4467,7,1,"How Poopy Got His Poop Back","MR. POOPYBUTTHOLE","Oh, it was a bad idea! Oooo weee!"
4468,7,1,"How Poopy Got His Poop Back","TOGETHER","Every time!"
4469,7,1,"How Poopy Got His Poop Back","TOGETHER","[CHANTING]
Nut me up! Nut me up!"
4470,7,1,"How Poopy Got His Poop Back","- Respect, Rick.
- GENE","Hit it, Hugh!"
4471,7,1,"How Poopy Got His Poop Back","HUGH","♪ Electric eyes ♪"
4472,7,1,"How Poopy Got His Poop Back","AMY","Wayne?"
4473,7,1,"How Poopy Got His Poop Back","RICK","'Wayne,' huh?"
4474,7,1,"How Poopy Got His Poop Back","MR. POOPYBUTTHOLE","Oooo, bonzer night indeed."
4475,7,2,"The Jerrick Trap","Jerry","Um, hey, Rick. I"
4476,7,2,"The Jerrick Trap","Rick","A 'rake situation'?"
4477,7,2,"The Jerrick Trap","Jerry","Long story short, I asked Gene if he borrowed my rake, and he said, 'No,' like...like that. Like, too fast. Like, faster than someone should know they don't have my rake. I think he has my rake, and I..."
4478,7,2,"The Jerrick Trap","Rick","I'm not going to murder Gene."
4479,7,2,"The Jerrick Trap","Jerry","No surprise there. All that brain, and you just waste it."
4480,7,2,"The Jerrick Trap","Rick","H-Hold up. I-I waste my brain?"
4481,7,2,"The Jerrick Trap","Jerry","Yeah, Rick. Obviously you were born smarter than me. But if I had your brain....but if I had your brain...
- If you had my..."
4482,7,2,"The Jerrick Trap","Jerry","Are you gonna kill me?"
4483,7,2,"The Jerrick Trap","Rick","I was born crying and pissing myself, just like you. Then I become the smartest man in the universe, and do I get credit? No, I get to check my brain privilege."
4484,7,2,"The Jerrick Trap","Jerry","So we're swapping bodies?"
4485,7,2,"The Jerrick Trap","Rick","No, that would be 'Freaky Friday,' which is the ceiling of your grasp of consciousness. The brain is part of the body, Jerry. It's hardware. I'm gonna put my mind in your brain and your mind in my brain. Then we'll see the real definition of 'waste,' Jerry. Or, you know, admit genius isn't random and your failures are your own."
4486,7,2,"The Jerrick Trap","Jerry body","Oh, furck. Oh, grod."
4487,7,2,"The Jerrick Trap","Rick body","[WHIMPERS] Wait, no!"
4488,7,2,"The Jerrick Trap","Rick body","Okay. Hold on. Hold on. Oh-ho-ho, whoa, whoa, whoa!"
4489,7,2,"The Jerrick Trap","Rick body","All right, Jerry, you can do this."
4490,7,2,"The Jerrick Trap","GARAGE AI","Medical emergency detected."
4491,7,2,"The Jerrick Trap","Morty","I'm telling you, man, you're
making a big mistake here."
4492,7,2,"The Jerrick Trap","Morty","Y-You guys have milkshakes?"
4493,7,2,"The Jerrick Trap","Jerry body","Your body? Jerry, your mind did that to my body using my brain. Jerry, my mind was in this brain in your body. Pretty easy to follow."
4494,7,2,"The Jerrick Trap","Rick body","It shuffled us."
4495,7,2,"The Jerrick Trap","Jerry body","Shuffled you maybe.
I'm tracking everything."
4496,7,2,"The Jerrick Trap","Rick body","Garage? Fix this."
4497,7,2,"The Jerrick Trap","GARAGE AI","Situation was fixed."
4498,7,2,"The Jerrick Trap","Rick body","So that's where my paranoia went."
4499,7,2,"The Jerrick Trap","Rick body","Rick speaking. Who is this?"
4500,7,2,"The Jerrick Trap","Chuxly","Rick, it's Chuxly. From Crimetown."
4501,7,2,"The Jerrick Trap","RICKBODY","Wait, w-what?
Aren't you describing kidnapping?"
4502,7,2,"The Jerrick Trap","- JERRYBODY","Morty's kidnapped? No, no, no."
4503,7,2,"The Jerrick Trap","Jerry body","Give me that, Jerry. Hello? Hello?"
4504,7,2,"The Jerrick Trap","Jerry body","This is Rick Sanchez. I'm using my son-in-law's
vocal cords because I'm amazing."
4505,7,2,"The Jerrick Trap","Morty","- My milkshake is empty!
- Okay!"
4506,7,2,"The Jerrick Trap","CAR AI","Figure out how
to drive me together"
4507,7,2,"The Jerrick Trap","GOON","Looks like he's inbound, boss."
4508,7,2,"The Jerrick Trap","Rick body","This is my... assassin. Deadliest man in the galaxy, and he's gay."
4509,7,2,"The Jerrick Trap","Jerry body","Why am I gay?"
4510,7,2,"The Jerrick Trap","GANGSTER","Whoa."
4511,7,2,"The Jerrick Trap","Morty","Why is Dad here?"
4512,7,2,"The Jerrick Trap","Cruxly","Your dad's a gay assassin? So cool and ordinary. Sorry. S-Sorry."
4513,7,2,"The Jerrick Trap","Jerry body","It doesn't matter, Rick. The guy's already kissing your ass."
4514,7,2,"The Jerrick Trap","Rick body","It's the ass kissers you have to keep in line. When they sense weakness,
they move on you."
4515,7,2,"The Jerrick Trap","Cruxly","Actually, Morty, why don't you leave those crystals here since it's such an insulting amount."
4516,7,2,"The Jerrick Trap","Jerry body","Look, here's the deal. I'm Rick, that's my son-in-law, and we're all a little gay."
4517,7,2,"The Jerrick Trap","Jerry Body","Stop doing this terrible impression of me!"
4518,7,2,"The Jerrick Trap","Chuxly","Look, at this point, we're bad gangsters E"
4519,7,2,"The Jerrick Trap","Morty","Oh, my God! Am I really about to die"
4520,7,2,"The Jerrick Trap","because you botched a 'Freaky Friday'?- BOTH","Yes."
4521,7,2,"The Jerrick Trap","Morty","T-They made us stop at every drive-thru chain in the galaxy, so they could make one giant burger with a patty from each place."
4522,7,2,"The Jerrick Trap","Beth","I guess I meant before that."
4523,7,2,"The Jerrick Trap","Beth","Huh. I guess I'm thrilled you guys are getting along?"
4524,7,2,"The Jerrick Trap","Jerry body","And Jerry'd still be hung up about the rake."
4525,7,2,"The Jerrick Trap","- [BEEP] _
- JERRYBODY","Whoa."
4526,7,2,"The Jerrick Trap","Beth","Kinda thought two geniuses would build faster than one. When do I start being concerned about this?"
4527,7,2,"The Jerrick Trap","Rick body","Just having a little fun with my new friend, sweetie."
4528,7,2,"The Jerrick Trap","Beth","Who is talking to me right now? Mostly my dad or mostly my husband?"
4529,7,2,"The Jerrick Trap","Rick body","Oof, I've been on that website."
4530,7,2,"The Jerrick Trap","Beth","Look, I've been patient, but I can't tell how to get mad at who. No one enters my room or touches me until this is wrapped up."
4531,7,2,"The Jerrick Trap","CONSTRUCTION WORKER","Beautiful day to be carrying glass, huh?"
4532,7,2,"The Jerrick Trap","BOTH","Life tastes better when you're chugging."
4533,7,2,"The Jerrick Trap","JERRYBODY","Forget it, Burger."
4534,7,2,"The Jerrick Trap","- JERRYBODY","Whoa! [CHUCKLES]- RICKBODY: [CHUCKLES] Oh, man."
4535,7,2,"The Jerrick Trap","DRINKBOT",": somewhere."
4536,7,2,"The Jerrick Trap","MAN","The voice mailbox for..."
4537,7,2,"The Jerrick Trap","JERRY","Uh, wait. Wait,
wait, wait. Did it beep?"
4538,7,2,"The Jerrick Trap","CHUXLY","Just an average mid-tier crime dork."
4539,7,2,"The Jerrick Trap","JERRYBODY","We've smoked most of what we stole."
4540,7,2,"The Jerrick Trap","BETH","Jerry?"
4541,7,2,"The Jerrick Trap","- MORTY","Rick? Grandpa?"
4542,7,2,"The Jerrick Trap","BOTH","Morty. Summer. Daughterwife. You are safe now."
4543,7,2,"The Jerrick Trap","Jerricky","Yes. I am Jerricky. Wa-chah!"
4544,7,2,"The Jerrick Trap","Jerricky","Do you not hear the symphony
of atoms dying in space?"
4545,7,2,"The Jerrick Trap","Gene","'Scuse me. Are... Are you Jerry? Sorry, you have one of his heads."
4546,7,2,"The Jerrick Trap","Jerricky","I am Jerricky."
4547,7,2,"The Jerrick Trap","Gene","May as well have your rake back, then. That's right. I took it. I ask myself, 'Why lie about it? Don't you think he knows? Couldn't I get my own?' Of course I could've,"
4548,7,2,"The Jerrick Trap","Summer","Well, it's fucking lame, okay? Both of you walking out on Mom? I thought you had two sets of balls, not zero."
4549,7,2,"The Jerrick Trap","Jerricky","Our balls are adeq... [GRUNTS]"
4550,7,2,"The Jerrick Trap","Summer","Hold him down!"
4551,7,2,"The Jerrick Trap","MORTY","Garage! Garage! Help us!  Hold him down!"
4552,7,2,"The Jerrick Trap","Rick","Jerry, being shuffled with me was probably the best part of your sad existence. A brush with greatness."
4553,7,2,"The Jerrick Trap","Rick","Hey, Beth, how much integrity
is left on the mortgage?"
4554,7,2,"The Jerrick Trap","Rick","Dumb. fucking dumb. Go pick up crystals for me."
4555,7,2,"The Jerrick Trap","Jerry","You don't have to do that, Morty."
4556,7,2,"The Jerrick Trap","Morty","No, it's... it's okay. I-I like doing it."
4557,7,2,"The Jerrick Trap","Beth","Welp, those horses won't sew themselves up, but good to have you both back. Yeah. Whatever."
4558,7,2,"The Jerrick Trap","Rick","Great, so I still wind up stuck with Jerry's dumb ass?"
4559,7,2,"The Jerrick Trap","Jerry","Oh, fuck you. Eat your eggs that my wife bought."
4560,7,2,"The Jerrick Trap","Rick","How about you eat my shit, you Hawaiian-shirt-loving twat?"
4561,7,2,"The Jerrick Trap","Jerry","Uncalled for! Rude and uncalled for! You sit there with your potty mouth"
4562,7,2,"The Jerrick Trap","Rick","Jerry, it's not my fault that nobody respects you in here. Oh, yeah."
4563,7,2,"The Jerrick Trap","MEMORY RICK","[SIGHS] Day of
attempting to escape Jerry's mind."
4564,7,3,"Air Force Wong","Rick","Yeah, yeah, h-hold on, one sec, left a bag of funyuns down there last week. Didn't want to waste our time. Okay therapy me"
4565,7,3,"Air Force Wong","Wong","Do you need to take that?"
4566,7,3,"Air Force Wong","Rick","No just the president"
4567,7,3,"Air Force Wong","Wong","Maybe we should turn off the phone"
4568,7,3,"Air Force Wong","Rick","Thought you might think it was cool."
4569,7,3,"Air Force Wong","Wong","You like it when people think you're cool?"
4570,7,3,"Air Force Wong","Rick","You're extra analytical today. Looking to remodel your kitchen?"
4571,7,3,"Air Force Wong","President","Sanchez! I know you're in there when I call you directly it's an emergency."
4572,7,3,"Air Force Wong","Rick","I was in therapy Don't stigmatize mental health"
4573,7,3,"Air Force Wong","President","how rude of me Hello I'm the president"
4574,7,3,"Air Force Wong","Wong","Yes I recognise you"
4575,7,3,"Air Force Wong","President","Oh? how nice"
4576,7,3,"Air Force Wong","Rick","It's not nice to recognize a president can we go"
4577,7,3,"Air Force Wong","President","In 1961 the CIA secretly relocated the loch Ness monster to lake Erie and replaced her bones with titanium she was then but by several werewolves giving us the ultimate anti submarine weapon"
4578,7,3,"Air Force Wong","Rick","Got it"
4579,7,3,"Air Force Wong","President","But the Soviets smuggled in a reprechuan  who turned Nessie's bones into silver giving her the were version of aids. She sank to the bottom we assumed she was dead but she was only asleep now she's awake and hungry."
4580,7,3,"Air Force Wong","Rick","You can't date my shrink"
4581,7,3,"Air Force Wong","President","What?! Bro you're nuts"
4582,7,3,"Air Force Wong","Rick","Then don't date my shrink"
4583,7,3,"Air Force Wong","President","I'm not dating your shrink! She probably doesn't even like me."
4584,7,3,"Air Force Wong","Rick","Tell him to stand down! Would you let him bang your therapist?"
4585,7,3,"Air Force Wong","Rick","What the hell does that even mean you don't believe in it?"
4586,7,3,"Air Force Wong","Rick","Don't date my shrink! And don't be a space Mormon! Why not?! It's silly! Sorry it's a cheap shpt. Worship how you want. I like Tom Cruise"
4587,7,3,"Air Force Wong","Rick","Mr. President."
4588,7,3,"Air Force Wong","President","I've got an emergency, Rick. Another President mission? Y-You just killed the Loch Ness Monster for him."
4589,7,3,"Air Force Wong","President","Tell that little bitch to zip it."
4590,7,3,"Air Force Wong","Morty","You can't talk to me like that! T-Tell him he can't talk to me like that!"
4591,7,3,"Air Force Wong","Rick","You can't talk to Morty like that. Whatever. I'll portal over. I've seen this one anyway. The audience dies."
4592,7,3,"Air Force Wong","President","Rick, thanks for coming. We've got a situation in the state of Virginia."
4593,7,3,"Air Force Wong","Rick","Bigfoot?"
4594,7,3,"Air Force Wong","President","That's Montana."
4595,7,3,"Air Force Wong","Rick","Nazis?"
4596,7,3,"Air Force Wong","President","That's, uh...everywhere."
4597,7,3,"Air Force Wong","Carl","That's an exaggeration, sir. ( Sighs )"
4598,7,3,"Air Force Wong","President","Jesus, Carl, you, too? The problem in Virginia is... love. You've heard the state motto, 'Virginia is for Lovers'? Well, now they've codified it into law. Virginia has declared itself literally and exclusively for lovers."
4599,7,3,"Air Force Wong","Rick","Sounds boring."
4600,7,3,"Air Force Wong","President","It gets worse. There's no crime, no poverty, and suspiciously, no complaints. The governor just hit 100% approval rating. And that's worse? 100%? Get on the web, Dwayne. There's no such thing as 100% of anything. America knows and incinerates a cult when it sees one. But I can't do that to all of Virginia, so we need to infiltrate."
4601,7,3,"Air Force Wong","Rick","I volunteer to do acid to prove I'm not a cop."
4602,7,3,"Air Force Wong","President","No lone wolves. We need a crack team for this one. Rick, meet Fleeflak. He might be able to tell the future."
4603,7,3,"Air Force Wong","Rick","Might?"
4604,7,3,"Air Force Wong","President","We're waiting to find out. Onyx here is a weapons specialist, and our eye in the sky is my chief of staff bot, Chi-Chi. Sleek. Yes, an excellent team. Eh, but there's something missing... a psychology expert, perhaps."
4605,7,3,"Air Force Wong","Rick","Oh, fսck me. You pretended to need a crack team so you could get Wong's number?"
4606,7,3,"Air Force Wong","President","Get her number? I own the CIA. If I wanted, I could get her genome."
4607,7,3,"Air Force Wong","Rick","So you wanted what from me, permission? You got it. It's a free country, so you're always saying. That's certainly all I'd be willing to pay."
4608,7,3,"Air Force Wong","President","You're making me choose? You or her?"
4609,7,3,"Air Force Wong","Rick","There's three billion women on this planet that have nothing to do with me."
4610,7,3,"Air Force Wong","President","Can you blame them?"
4611,7,3,"Air Force Wong","Rick","You suck."
4612,7,3,"Air Force Wong","Fleeflak","Wait! Danger!"
4613,7,3,"Air Force Wong","Rick","Wow, that's great, buddy. It's goin' right on the fridge."
4614,7,3,"Air Force Wong","President","I appreciate your lending your expertise to this mission, Dr. Wong. Gum?"
4615,7,3,"Air Force Wong","Wong","No, thank you. I was surprised to receive your call but excited. I haven't done field work since grad school."
4616,7,3,"Air Force Wong","President","We think the people of Virginia have become some kind of hippy sеx cult."
4617,7,3,"Air Force Wong","Wong","I haven't done that since grad school, either."
4618,7,3,"Air Force Wong","President","Ho-ho! Dr. Wong, you are a firecracker!"
4619,7,3,"Air Force Wong","Mayor","Halt! I'm so sorry, Mr. President, Virginia is closed to visitors."
4620,7,3,"Air Force Wong","President","I thought it was for lovers. I'm a lover. You guys lovers? Mm-hmm."
4621,7,3,"Air Force Wong","Mayor","I appreciate that, but the rest of your country doesn't need Virginia's love right now."
